"Date","Type","Transaction ID","Received Quantity","Received Currency","Received Currency Balance","Received Cost Basis (USD)","Received Wallet","Received Address","Received Tag","Received Comment","Sent Quantity","Sent Currency","Sent Currency Balance","Sent Cost Basis (USD)","Sent Wallet","Sent Address","Sent Tag","Sent Comment","Fee Amount","Fee Currency","Realized Return (USD)","Disabled"
06/03/2021 09:44:48,Trade,0xb186fcadc10cb4dcc8e74d52fcfaa4a09d0540fc5ebda3d90ede20084ed639e0,74490.40323920,SUPER,74490.40323920,61352.45,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/03/2021 09:44:48,Trade,0xb186fcadc10cb4dcc8e74d52fcfaa4a09d0540fc5ebda3d90ede20084ed639e0,,,,,,,,,66820.00000000,USDC,11780.34807400,66936.19,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,48.17,
06/03/2021 09:44:48,Send,0xb186fcadc10cb4dcc8e74d52fcfaa4a09d0540fc5ebda3d90ede20084ed639e0,,,,,,,,,0.00000000,ETH,0.46798774,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00588501,ETH,0.00,
06/03/2021 09:47:51,Receive,ed67397362ebc93f6b755ab132d082858563b178fe36a48a1e5e1848e6be6900,0.00000000,ETH,,,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,Disabled
06/03/2021 09:48:27,Trade,0x0feaae21cf91107ae1351109972f1537d16994a46c33c840b2daa6b7a18e8a9a,511.00000000,SUPER,75001.40323920,420.87,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/03/2021 09:48:27,Trade,0x0feaae21cf91107ae1351109972f1537d16994a46c33c840b2daa6b7a18e8a9a,,,,,,,,,451.73982100,USDC,11328.60825300,452.47,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,0.38,
06/03/2021 09:48:27,Send,0x0feaae21cf91107ae1351109972f1537d16994a46c33c840b2daa6b7a18e8a9a,,,,,,,,,0.00000000,ETH,0.46798774,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00347558,ETH,0.00,
06/03/2021 09:50:18,Send,6fddc0063a9bf19bb7b1e4f6a2f1d54be0a55bc7ea829632cb6eadfed00ee463,,,,,,,,,0.00000000,ETH,0.46798774,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00102366,ETH,0.00,
06/03/2021 09:50:36,Send,0x3c297816df263bc042d28cbee20ee9d424e36ac6523a92fe62e80ed03da446f0,,,,,,,,,75001.40323920,SUPER,-0.00000000,61773.33,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00332682,ETH,0.00,
06/04/2021 12:12:43,Receive,,0.03448000,XTZ,103.75852000,0.12,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
06/04/2021 14:59:17,Receive,,0.05264200,ATOM,66.69006700,0.78,Coinbase - ATOM Wallet,,,Cosmos reward From Coinbase,,,,,,,,,,,,
06/06/2021 11:58:28,Receive,,0.03492900,XTZ,103.79344900,0.12,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
06/09/2021 09:08:48,Receive,,0.03471800,XTZ,103.82816700,0.12,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
06/10/2021 11:39:29,Transfer,0x579885f7aa2842704353a60cdb72fb8e77bd1e73e53b685f06f3ee257546c9d1,501.00000000,OCC,3367.81165433,,Manual Transaction,,,,501.00000000,OCC,1184.62000000,,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00195906,ETH,,
06/11/2021 11:39:59,Receive,,0.06095500,ATOM,66.75102200,0.77,Coinbase - ATOM Wallet,,,Cosmos reward From Coinbase,,,,,,,,,,,,
06/12/2021 12:08:04,Receive,,0.03149600,XTZ,103.85966300,0.10,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
06/13/2021 12:10:31,Trade,,0.04006000,BTC,0.13233955,1560.16,Binance US - BTC,,,,1000.00000000,ADA,54469.89340000,1733.70,Binance US - ADA,,,,0.00320067,BNB,-173.54,
06/13/2021 12:11:17,Send,,,,,,,,,,0.03956000,BTC,0.09277955,1556.24,Binance US - BTC,1781uk8Mbu18B2Cgzg8LYqEUuHgqHunRGn,,,,,-13.91,
06/15/2021 10:18:59,Transfer,,99.00000000,ADA,19854.09441600,,Imported Wallet - Daedalus - ADA,,,,99.00000000,ADA,54370.89340000,,Binance US - ADA,addr1qx55xyuxu933agkw8s8k3k6kmyujhgzvsu4hxef7m4g3ht0e5s8f4lgkaqd8nup8vtur8crg77hx7zw5mzazxgj0ne9ssup8m6,,,,,,
06/15/2021 10:24:13,Transfer,,31666.20000000,ADA,51520.29441600,,Imported Wallet - Daedalus - ADA,,,,31666.20000000,ADA,22704.69340000,,Binance US - ADA,addr1q94q0c7qj8vwtkka7t4j7mtmqca6dd9dv7fnp4dkh6zgyz0e5s8f4lgkaqd8nup8vtur8crg77hx7zw5mzazxgj0ne9sj6erw3,,,,,,
06/15/2021 10:28:05,Receive,,0.03145500,XTZ,103.89111800,0.10,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
06/15/2021 13:27:06,Send,,,,,,,,,,20000.17606100,ADA,31520.11835500,34664.98,Imported Wallet - Daedalus - ADA,,,,,,-3547.66,
06/18/2021 11:14:42,Receive,,0.03573800,XTZ,103.92685600,0.12,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
06/18/2021 15:20:59,Receive,,0.07139800,ATOM,66.82242000,0.89,Coinbase - ATOM Wallet,,,Cosmos reward From Coinbase,,,,,,,,,,,,
06/21/2021 12:10:10,Receive,,0.03623000,XTZ,103.96308600,0.10,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
06/24/2021 09:16:46,Receive,,0.03529900,XTZ,103.99838500,0.10,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
06/25/2021 06:00:27,Transfer,,31914.10500000,ADA,54618.79840000,,Binance US - ADA,DdzFFzCqrht6TkgLzU1XGt49avURY8rGvVcPNW4RBQxeLhPRmW6fbMTTgrDoukbm4HXyP9Egg2J2TKRkNAZtKQ3hbNKebC83W7spp4Ko,,,31915.10541200,ADA,-394.98705700,,Imported Wallet - Daedalus - ADA,,,,,,,
06/25/2021 06:19:21,Trade,,818.77200000,USDT,5896.18201230,752.41,Binance US - USDT,,,,600.00000000,ADA,54018.79840000,1039.08,Binance US - ADA,,,,0.00201779,BNB,-286.67,
06/25/2021 06:19:21,Trade,,2998.81018800,USDT,8894.99220030,2756.09,Binance US - USDT,,,,2197.80000000,ADA,51820.99840000,3806.15,Binance US - ADA,,,,2.99881019,USDT,-1050.06,
06/25/2021 06:19:21,Trade,,2037.73541400,USDT,10932.72761430,1873.14,Binance US - USDT,,,,1493.70000000,ADA,50327.29840000,2586.79,Binance US - ADA,,,,2.03773541,USDT,-713.65,
06/25/2021 06:19:21,Trade,,2998.94284300,USDT,13931.67045730,2756.72,Binance US - USDT,,,,2198.30000000,ADA,48128.99840000,3806.92,Binance US - ADA,,,,2.99894284,USDT,-1050.20,
06/25/2021 06:19:21,Trade,,2060.03623200,USDT,15991.70668930,1894.58,Binance US - USDT,,,,1510.80000000,ADA,46618.19840000,2616.25,Binance US - ADA,,,,2.06003623,USDT,-721.67,
06/25/2021 06:19:21,Trade,,9927.05100000,USDT,25918.75768930,9154.37,Binance US - USDT,,,,7300.00000000,ADA,39318.19840000,10893.74,Binance US - ADA,,,,9.92705100,USDT,-1739.36,
06/25/2021 06:19:21,Trade,,42.95324800,USDT,25961.71093730,39.63,Binance US - USDT,,,,31.60000000,ADA,39286.59840000,38.95,Binance US - ADA,,,,0.00010584,BNB,0.67,
06/25/2021 06:19:21,Trade,,10788.53580000,USDT,36750.24673730,9954.44,Binance US - USDT,,,,7938.00000000,ADA,31348.59840000,9694.94,Binance US - ADA,,,,10.78853580,USDT,259.50,
06/25/2021 06:19:21,Trade,,3197.93877000,USDT,39948.18550730,2950.72,Binance US - USDT,,,,2353.00000000,ADA,28995.59840000,2847.28,Binance US - ADA,,,,3.19793877,USDT,103.44,
06/25/2021 06:19:21,Trade,,8549.83637200,USDT,48498.02187930,7888.94,Binance US - USDT,,,,6290.90000000,ADA,22704.69840000,7590.44,Binance US - ADA,,,,8.54983637,USDT,298.50,
06/25/2021 06:44:26,Transfer,0x73014470bf287e085027bd9e6e5108ad3eef51f4d4c216eb5c7a9fe7c21f7215,43361.00000000,USDT,43361.00000000,,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,43361.00000000,USDT,5137.02187930,,Binance US - USDT,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,
06/25/2021 06:48:02,Transfer,0x5d2d98a148252a2ebe0f0de124cfe057a1b868a7049896719b2d47b030528d48,6400.00000000,USDC,6646.18595000,,Binance US - USDC,0x80dbcdb481bab8573de1cab6c784d4620d830a23,,,6400.00000000,USDC,4928.60825300,,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00111563,ETH,,
06/25/2021 06:51:32,Sell,,5000.00,USD,,,Binance US - USD,,,,5000.00000000,USDC,1646.18595000,5008.04,Binance US - USDC,,,,5.00,USD,-8.04,
06/25/2021 06:51:32,Sell,,1400.00,USD,,,Binance US - USD,,,,1400.00000000,USDC,246.18595000,1402.25,Binance US - USDC,,,,1.40,USD,-2.25,
06/25/2021 09:33:41,Send,4dfafec2f8340d9f42510503cefbe34ea97ba5a173c26c864a7c0f9b60ee25c4,,,,,,,,,0.00000000,ETH,0.46798774,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00073346,ETH,0.00,
06/25/2021 09:34:27,Trade,0x8414857a493e63502808e50764b8f27c01c22d52b31f6d662b32eda49b959aaa,1125.43379341,OCC,2310.05379341,9996.61,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/25/2021 09:34:27,Trade,0x8414857a493e63502808e50764b8f27c01c22d52b31f6d662b32eda49b959aaa,,,,,,,,,10000.00000000,USDT,33361.00000000,9340.76,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,655.85,
06/25/2021 09:34:27,Send,0x8414857a493e63502808e50764b8f27c01c22d52b31f6d662b32eda49b959aaa,,,,,,,,,0.00000000,ETH,0.46798774,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00733393,ETH,0.00,
06/25/2021 09:36:41,Trade,0x7806630934f4b508a1e3754b85cc69fb0c02f6db4dc9b8db2ea4204c3f5348bd,1098.12950575,OCC,3408.18329916,9996.61,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/25/2021 09:36:41,Trade,0x7806630934f4b508a1e3754b85cc69fb0c02f6db4dc9b8db2ea4204c3f5348bd,,,,,,,,,10000.00000000,USDT,23361.00000000,9226.95,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,769.65,
06/25/2021 09:36:41,Send,0x7806630934f4b508a1e3754b85cc69fb0c02f6db4dc9b8db2ea4204c3f5348bd,,,,,,,,,0.00000000,ETH,0.46798774,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00851004,ETH,0.00,
06/25/2021 09:42:17,Trade,0x126541e920c79b787d689c49b05cadbd784c78f1601bc57d87d16111c192ceae,7000.00000000,USDT,30361.00000000,6997.62,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/25/2021 09:42:17,Trade,0x126541e920c79b787d689c49b05cadbd784c78f1601bc57d87d16111c192ceae,323.63833938,OCC,3731.82163854,9996.61,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/25/2021 09:42:17,Trade,0x126541e920c79b787d689c49b05cadbd784c78f1601bc57d87d16111c192ceae,,,,,,,,,10000.00000000,USDT,20361.00000000,9765.68,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,230.92,
06/25/2021 09:42:17,Send,0x126541e920c79b787d689c49b05cadbd784c78f1601bc57d87d16111c192ceae,,,,,,,,,0.00000000,ETH,0.46798774,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.01072859,ETH,0.00,
06/25/2021 09:53:44,Trade,0x2131643c5e56401ab685932831d848bb7498004075ceb0916aea749391ad1cf2,1445.33717941,OCC,5177.15881794,13445.43,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/25/2021 09:53:44,Trade,0x2131643c5e56401ab685932831d848bb7498004075ceb0916aea749391ad1cf2,,,,,,,,,13450.00000000,USDT,6911.00000000,12405.93,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,1039.50,
06/25/2021 09:53:44,Send,0x2131643c5e56401ab685932831d848bb7498004075ceb0916aea749391ad1cf2,,,,,,,,,0.00000000,ETH,0.46798774,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00867276,ETH,0.00,
06/25/2021 09:54:52,Trade,0x3eccac0fabb9caff0adcfa08a335226d19c6de0c3130192af57fbddd41b1a970,10.65020740,OCC,5187.80902534,99.97,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/25/2021 09:54:52,Trade,0x3eccac0fabb9caff0adcfa08a335226d19c6de0c3130192af57fbddd41b1a970,,,,,,,,,100.00000000,USDT,6811.00000000,92.22,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,7.75,
06/25/2021 09:54:52,Send,0x3eccac0fabb9caff0adcfa08a335226d19c6de0c3130192af57fbddd41b1a970,,,,,,,,,0.00000000,ETH,0.46798774,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00284834,ETH,0.00,
06/25/2021 10:12:06,Trade,0x61489694b89a5abc3bd97f4b2ea3c78ac4a362dd5a74b431d1c53a994004ea62,6808.95670000,USDC,11737.56495300,6810.44,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/25/2021 10:12:06,Trade,0x61489694b89a5abc3bd97f4b2ea3c78ac4a362dd5a74b431d1c53a994004ea62,,,,,,,,,6811.00000000,USDT,0.00000000,6267.04,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,541.65,
06/25/2021 10:12:06,Send,0x61489694b89a5abc3bd97f4b2ea3c78ac4a362dd5a74b431d1c53a994004ea62,,,,,,,,,0.00000000,ETH,0.46798774,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00155233,ETH,0.00,
06/25/2021 10:27:35,Trade,0xfe1b69d93282d66efec0aa725bc16071642ece80b8669a06ac602ac946eb222e,996.36686426,OCC,6184.17588960,9101.98,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/25/2021 10:27:35,Trade,0xfe1b69d93282d66efec0aa725bc16071642ece80b8669a06ac602ac946eb222e,,,,,,,,,9100.00000000,USDC,2637.56495300,9108.81,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,-6.83,
06/25/2021 10:27:35,Send,0xfe1b69d93282d66efec0aa725bc16071642ece80b8669a06ac602ac946eb222e,,,,,,,,,0.00000000,ETH,0.46798774,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00521030,ETH,0.00,
06/25/2021 10:31:01,Trade,0x39e9cde9a553182eab93adbaa6be8810c7c85eee7d40bd431c736abe3306078d,0.43636308,ETH,0.90435082,790.85,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/25/2021 10:31:01,Trade,0x39e9cde9a553182eab93adbaa6be8810c7c85eee7d40bd431c736abe3306078d,,,,,,,,,432.00000000,CLS,1500.45351183,860.98,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,-43.96,
06/25/2021 10:31:01,Send,0x39e9cde9a553182eab93adbaa6be8810c7c85eee7d40bd431c736abe3306078d,,,,,,,,,0.00000000,ETH,0.90435082,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00214249,ETH,0.00,
06/25/2021 10:34:54,Trade,0xd89cf485c991d3f52cb0cf0194582729a3d7f802ce339552c767b590218fa0bc,3.00000000,OCC,6187.17588960,26.23,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/25/2021 10:34:54,Trade,0xd89cf485c991d3f52cb0cf0194582729a3d7f802ce339552c767b590218fa0bc,0.00006073,ETH,0.90441155,0.11,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/25/2021 10:34:54,Send,0xd89cf485c991d3f52cb0cf0194582729a3d7f802ce339552c767b590218fa0bc,,,,,,,,,0.01447085,ETH,0.88994070,37.97,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00239095,ETH,-11.74,
06/25/2021 10:37:27,Transfer,0xb8f0d68fab0b8f5b2cbfae5ed740fad419b7c5da3346a432fe3dfb9ac74ec121,6001.55588960,OCC,9369.36754393,,Manual Transaction,,,,6001.55588960,OCC,185.62000000,,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00093226,ETH,,
06/25/2021 13:40:02,Receive,,0.05509400,ATOM,66.87751400,0.53,Coinbase - ATOM Wallet,,,Cosmos reward From Coinbase,,,,,,,,,,,,
06/27/2021 11:47:55,Receive,,0.03405400,XTZ,104.03243900,0.08,Coinbase - XTZ Wallet,,,Tezos reward From Coinbase,,,,,,,,,,,,
06/28/2021 06:16:05,Receive,0xaa975ef0c5ef90fdc201dea79d679b459142c3517290ac896007cb8073ac051f,35.06042318,OCC,220.68042318,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,Staked,,,,,,,,,,,,,
06/28/2021 06:20:19,Send,047d1c4fd395a1fc561bd068e4c2e84c70df7721e9dea6d6156ca57dfc3e28f5,,,,,,,,,0.00000000,ETH,0.88994070,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00046603,ETH,0.00,
06/28/2021 06:20:48,Trade,0xa733d573a70b8cbad5de0057ad2bf65a6cd2c6476159049023f45b873da455b8,330.11297700,USDC,2967.67793000,330.11,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/28/2021 06:20:48,Trade,0xa733d573a70b8cbad5de0057ad2bf65a6cd2c6476159049023f45b873da455b8,,,,,,,,,35.06042318,OCC,185.62000000,1082.95,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,-752.84,
06/28/2021 06:20:48,Send,0xa733d573a70b8cbad5de0057ad2bf65a6cd2c6476159049023f45b873da455b8,,,,,,,,,0.00000000,ETH,0.88994070,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00159182,ETH,0.00,
06/28/2021 06:36:50,Send,b331a0ef80ff044ee2b2e1b1384160475742c25f61fb5308635fa3ae045382ea,,,,,,,,,0.00000000,ETH,0.88994070,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00046762,ETH,0.00,
06/28/2021 06:42:54,Trade,0x5abd0dcbce78f8da06219a3a41a50a4b3866592a7d098de25548a2469c7de58e,1033.00000000,USDC,4000.67793000,1033.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/28/2021 06:42:54,Trade,0x5abd0dcbce78f8da06219a3a41a50a4b3866592a7d098de25548a2469c7de58e,,,,,,,,,15178.42160205,CSWAP,565725.04715142,45923.13,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,-44890.12,
06/28/2021 06:42:54,Send,0x5abd0dcbce78f8da06219a3a41a50a4b3866592a7d098de25548a2469c7de58e,,,,,,,,,0.00000000,ETH,0.88994070,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00144814,ETH,0.00,
06/28/2021 06:46:36,Trade,0x8c84af01d7a48b6bc6786ec4c5f2ca3770d591fea9f314f74103f5abd0e9c9ef,2200.00000000,USDC,6200.67793000,2200.01,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/28/2021 06:46:36,Trade,0x8c84af01d7a48b6bc6786ec4c5f2ca3770d591fea9f314f74103f5abd0e9c9ef,,,,,,,,,36325.98866143,CSWAP,529399.05848999,2319.04,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,-119.03,
06/28/2021 06:46:36,Send,0x8c84af01d7a48b6bc6786ec4c5f2ca3770d591fea9f314f74103f5abd0e9c9ef,,,,,,,,,0.00000000,ETH,0.88994070,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00144874,ETH,0.00,
06/28/2021 06:47:33,Trade,0xbedea24bdb6c45e33819a57d428a093ecf87ea344bb011346ffe2d6efa4b1f5c,1429.91584100,USDC,7630.59377100,1429.92,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/28/2021 06:47:33,Trade,0xbedea24bdb6c45e33819a57d428a093ecf87ea344bb011346ffe2d6efa4b1f5c,,,,,,,,,27080.86680421,CSWAP,502318.19168578,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,1429.92,
06/28/2021 06:47:33,Send,0xbedea24bdb6c45e33819a57d428a093ecf87ea344bb011346ffe2d6efa4b1f5c,,,,,,,,,0.00000000,ETH,0.88994070,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00273294,ETH,0.00,
06/28/2021 06:52:01,Transfer,0x3ee05a2c79423dd0db7cb63041eb6e741470a1aec852fbc58483c0c0209f303e,4630.59300000,USDC,4876.77895000,,Binance US - USDC,0x80dbcdb481bab8573de1cab6c784d4620d830a23,,,4630.59300000,USDC,3000.00077100,,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00032818,ETH,,
06/28/2021 06:56:39,Sell,,4631.05,USD,,,Binance US - USD,,,,4630.59000000,USDC,246.18895000,4631.17,Binance US - USDC,,,,4.63,USD,-0.11,
06/29/2021 09:24:01,Send,870dd86d172652b032374d475445030a05fe83d8c69be37b9b1384b66603e7ad,,,,,,,,,0.00000000,ETH,0.88994070,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00078061,ETH,0.00,
06/29/2021 09:25:19,Trade,0x93b6249a48a3d6801f80463dc4251addbbb65ed34d8db7458e987ff234f7a295,2972.69364000,USDT,2972.69364000,2967.60,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
06/29/2021 09:25:19,Trade,0x93b6249a48a3d6801f80463dc4251addbbb65ed34d8db7458e987ff234f7a295,,,,,,,,,3000.00077100,USDC,0.00000000,3000.01,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,3.66,
06/29/2021 09:25:19,Send,0x93b6249a48a3d6801f80463dc4251addbbb65ed34d8db7458e987ff234f7a295,,,,,,,,,0.00000000,ETH,0.88994070,0.00,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00239548,ETH,0.00,
06/29/2021 09:27:45,Send,0xe37966532ca1633f81784b6a4e4401f8874a074a3e6459eca64d305ab3c8c207,,,,,,,,,2972.69364000,USDT,0.00000000,2967.60,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,0.00062672,ETH,-0.00,
06/30/2021 00:08:00,Receive,,1438.23170000,USDT,6575.25357930,1447.44,Binance US - USDT,0x80dbcdb481bab8573de1cab6c784d4620d830a23,,,,,,,,,,,,,,
06/30/2021 05:37:36,Sell,,1440.28,USD,,,Binance US - USD,,,,1440.28000000,USDT,5134.97357930,1449.33,Binance US - USDT,,,,1.44,USD,-9.05,
06/30/2021 09:31:19,Receive,54fbc42d4428d3d03b12f6a32fa6cfff752eb91110c2a8a8b2954ebe5bfdf7cf,0.00000000,ETH,,,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,Disabled
06/30/2021 09:36:54,Trade,0xc6c7b911f3f8cd523737d74866884c2b885d68db483dd0b052ef18ef7b9794a2,177.78811400,USDC,177.78811400,177.85,ETH Wallet ...cBeC44 - ETH,0xfe7Fcd971fD81C07A96223E7bfe6B60C4BcBeC44,,,,,,,,,,,,,,
